,area,percentDiffFromAvg_y,year,percentPrevYearExp,pop,adj_r2,f_pvalue
17,Benin,0.2611045815095041,0.11432742267121693,0.000675709370468236,-0.00020940406182024825,0.07010279082525162,0.29481570818495106
18,Bhutan,0.9779421591131285,-0.014007218209721325,0.838898141893843,0.0053724150140294705,0.1078726142049451,0.2321533946196068
19,Bolivia (Plurinational State of),0.8569964896977875,-3.0153567513939983,0.7206381469538143,0.01756519309347266,0.3248914909736281,0.040160785505448715
20,Bosnia and Herzegovina,-0.0018154908398278213,-0.33039331601918925,0.09217369255208857,-0.0048780976851768975,0.5839409031802693,0.0014271832619308163
21,Botswana,-0.08441947121685948,1.0836165878109245,-1.5994074053947682,-0.023794164009809826,0.3271228092404018,0.03929084193264763
22,Brazil,-0.01562877522195244,0.21360091998441436,-0.3063559010781262,-0.00012515476826368757,0.5128388596928939,0.004334760755869127
23,Brunei Darussalam,1.7929127614657552,0.2454604322331872,2.1886416069129844,-0.059397578824198875,-0.06593870695576709,0.5830732184069309
24,Bulgaria,0.6456827036861268,-0.29716021607237625,-0.9181616686987777,-0.0066799903651745506,0.5113546152739097,0.004427857621467271
25,Burkina Faso,-1.4282509096143088,0.7266111256609309,-1.1302742437805082,-0.001215016749965726,0.7955263572556489,8.36562347614785e-06
26,Burundi,0.7734576844650627,-0.27459723183479695,3.721513183110356,0.001449405939812585,0.37444854789063076,0.02414856622965954
27,Cabo Verde,0.5156101488771894,-0.25606874286551207,0.22628748682784056,0.03957346829160211,0.33762767524523196,0.035398113869792525
28,Cambodia,0.01804838930117498,0.20501728299625976,0.3039316710319406,-0.0009496614155687921,-0.24987298237016065,0.9947102785217197
29,Cameroon,-0.7060589777341889,-0.3565732188742101,0.8048498026053934,0.0005294065611613209,0.7627067189479491,2.4867037765304055e-05
30,Canada,-2.1493931193959037,-0.6734246194876581,0.7120497355354866,0.0020264243602103067,0.2375741873570707,0.08851402154737037
31,Central African Republic,0.0008007023289064996,-0.0008302103842113004,-0.0025415216591717638,0.00018224060026525175,,
32,Chad,-2.4201798783687565,0.019521747019403752,1.1240134437616844,-0.0002683155736707068,0.15725577835259008,0.2045169894498646
33,Chile,0.24795484223646058,0.16507935471253254,-0.5010773701982415,-0.0006803926255429658,-0.05517808654995471,0.5722546985258207
34,China,0.5466949932805509,0.17270036772732256,-0.0336882071333441,-9.822187053017107e-06,0.5977243989411669,0.0011235102904288772
35,"China, Hong Kong SAR",-0.1608671571668674,-0.06399666436246526,-0.29477891580102544,0.0025737626504978225,0.7887623107782107,1.0619672026203975e-05
36,"China, Macao SAR",3.1134262072753263,4.729132430863933,8.590852203624312,-0.3841572404424072,-0.1757670688148647,0.6238792311557699
37,"China, Taiwan Province of",0.13669199941333116,0.013002572132605326,-0.07493398565545507,-0.0002431454289838478,-0.09345520263429741,0.6723452548342584
38,"China, mainland",0.5026140465435845,0.33723256375948774,-0.20754440738064794,-2.627016278499046e-05,0.5722045887659772,0.0017380387270006965
39,Colombia,-0.19326355629433872,0.054604191138860184,-0.13583254606828904,-0.00010624143760785296,0.08959348402617717,0.2612035729879857
40,Congo,-0.6537154023289864,-0.411718565082245,-2.2446354445095524,0.0030075917360229383,0.005050022547866684,0.4265703813179274
41,Costa Rica,-0.2429901999321723,-0.0162393712762564,-0.19122947780452004,0.00026720012359891516,-0.13476394245342038,0.7807078318046338
42,Croatia,0.5494335483013203,-0.49441014351390467,3.102691168605723,-0.0314621889674019,0.5193288365752398,0.003946777705830118
43,Cuba,0.11357548552602743,0.006244050118150272,0.05429577264825214,0.0022549422663764584,0.580834083817078,0.0015044795797473187
44,Cyprus,-0.04011506117751752,-0.12396732243746605,0.4112579745853914,0.006427742272290856,0.212361608805675,0.10874327683617205
45,Czechia,0.6513590798892056,0.1021209347050646,1.0269775374156962,-0.0020570132597402227,0.782018841589739,1.3368080007284582e-05
46,Côte d'Ivoire,-0.6119079669597508,0.30305998072012874,-0.4450128890437983,-0.0005482949043444047,0.511214980959655,0.004436701810107806
47,Democratic People's Republic of Korea,-0.0861319503040554,1.316260465339074,-0.19269469397708405,-0.010855408103445912,0.6274267676847555,0.000650196716299833
48,Democratic Republic of the Congo,0.031132978231273922,0.5332316836683314,-0.5792829715676436,-0.00025155912677276914,0.32150241291718573,0.04151191790075786
49,Denmark,-0.6813480264863486,-0.08203678922519955,0.1289282042123151,0.00022414295666629402,0.5933978304490757,0.001212271080929643
50,Djibouti,-0.04864975857403664,-4.606125711219265,7.6147551770795765,0.26261985794321085,0.2071159034793124,0.113368701634377
51,Dominica,0.2746593646914879,0.040339299871905536,0.5059947155029157,-1.1720980290423264,,
52,Dominican Republic,0.677541614618017,1.2165744729467556,0.3668157015529486,-0.01002342404407983,0.19259162299105625,0.126967378567919
53,Ecuador,-0.7017476623050942,-0.11013283632798829,-0.45440358700628874,0.0006241470862797266,0.6875430652171375,0.0001835589273498229
54,Egypt,-0.5617036097104182,0.6647525124557491,-0.18456929729475782,-0.00034517120478878306,0.6746634968233445,0.0002456608732826528
55,El Salvador,-0.021648317781083587,-0.09543749475517135,-0.08124678954376104,0.004959286490719737,0.5242516716672219,0.0036723570985565945
