,area,percentDiffFromAvg_y,year,percentPrevYearExp,pop,adj_r2,f_pvalue
98,Lesotho,-3.401930952718358,5.014582908453259,-4.522853685930038,-0.19856030748682246,-0.6318072909464321,0.7920054123214065
99,Liberia,-0.2089049583443916,-0.045742889315274995,-3.3254423193234977,0.00017278868063191343,0.15943064426664644,0.27201902903461617
100,Libya,-1.6896290765184594,-0.07608866887422722,0.06601591358350462,0.0003795231622079464,0.039878364768788255,0.28250462763004464
101,Lithuania,-0.428666026897531,-0.4879462980898889,2.039390227392835,-0.012963923984784707,-0.12319497147460567,0.8832010498841232
102,Luxembourg,3.1121792467217815,-0.0432725557174059,0.43703004512168336,0.0011846782220821751,0.42802080814067966,0.010262395689065505
103,Madagascar,1.4491162511920934,1.2236031959732185,2.9527630051427316,-0.002095260873264134,-0.2187509629370561,0.7626622714670397
104,Malawi,2.021841994269345,0.06797182513124193,-2.453001441127578,-0.00033618866424551494,0.17429871261209373,0.09049187893328127
105,Malaysia,-2.273001226821184,0.2811774401216561,0.5888798699182528,-0.0006343869633017777,0.5418422330312176,1.6846696186724406e-09
106,Maldives,-4.006925203235502,-1.2846500979129543,-11.243041879001494,0.10336146328464438,0.5837987317909143,0.03416366204880415
107,Mali,9.288155642824842,-0.19899607390790483,-3.6539412368231594,0.0010081394464573337,0.04554934912680675,0.35592793360291725
108,Malta,-2.120830972360427,0.0677430674175478,4.159290254824727,-0.02286351876097685,-0.05350818803169499,0.6700836833086528
109,Mauritania,3.726629496127547,0.10030359723007434,-0.2887741615831766,-0.0016274759814611855,-0.6424164024041281,0.7952185306154056
110,Mauritius,1.5236301323872399,-0.03714962043708793,0.30013225163438667,0.00477950287042644,0.3617399011819703,0.001373054475654903
111,Mexico,4.004351095569033,-1.0545495120758297,-0.3543822375078018,0.0006578763813562138,0.3266585058228292,3.704411848787289e-05
112,Mongolia,-1.6411030375334128,-0.1362324762037177,5.68264668456812,0.0021143841111093005,-0.2908663228593842,0.854360230779206
113,Montenegro,5.991911249891014,0.08264767848191439,11.240122369915433,-0.712922246479567,0.4568616022981491,0.03568304621073883
114,Morocco,4.576249548784251,-2.0848022272304965,4.471398606990802,0.004879808172621257,0.2560320833582891,0.0011791857995535025
115,Mozambique,-1.644244722045057,-0.15596499213432347,0.3793830936734623,0.0003753530741626099,0.43028502376366384,0.0013129037889147834
116,Myanmar,4.1304658353241335,-19.400449871924984,-15.481386311596681,0.05015130218560534,0.0029220002793475253,0.5542559400885531
117,Namibia,-3.114044126488492,-0.1435585253632123,-2.5412888647949163,0.003602915825285203,0.21699857688261992,0.06942105761689187
118,Nepal,-4.985587181009931,0.13670066684201443,0.6696302430183012,-6.506219393486092e-05,0.006593695701531788,0.4179583644391609
119,Netherlands,0.7820873408634617,-0.18592462548323077,0.003701594385670683,0.0018307271576551449,0.7340666437133634,9.112273180762748e-16
