,area,percentDiffFromAvg_y,year,percentPrevYearExp,pop,adj_r2,f_pvalue
0,Afghanistan,-2.901232352282987,-4.737146658208701,5.507540440059606,0.004989673471690679,-0.06341044762411796,0.6427202288329316
1,Albania,-2.178290677804334,0.09859355713627845,4.067201019906239,0.0055071878147125415,-0.07941147484495459,0.5761514879164562
2,Algeria,0.785801469949749,-1.9517626835549662,-1.20186194185416,0.0035028442689266116,0.2751550637285215,0.032069155203146224
3,Angola,-1.1618814587050945,-0.10680887154910648,-1.1081367683589245,0.0002506550141653814,0.2525978663451468,0.06086495680566133
4,Antigua and Barbuda,-0.006492892708803334,0.00578253872807629,-0.002340972879844647,-0.14337144114072886,,
5,Argentina,2.528930349768685,-3.019472667680918,2.4125384251957716,0.007130135158801138,0.03860263386032514,0.20440012296777235
6,Armenia,0.5558434661920658,0.06683470782584335,0.6026303145432126,0.005144547459313626,0.09021025784723768,0.2601845295512794
7,Australia,-1.4408423325541597,-0.039031326768513,1.6363225176236222,1.4170496501912517e-05,0.12602216663171817,0.023062409418319454
8,Austria,0.6534883431708194,0.23880014212262377,-0.128220450641483,-0.007990491829991998,0.49957400496320126,1.7074401812014994e-08
9,Azerbaijan,-0.4357079592118089,-0.053838458233007536,0.5624115258543353,0.0008612502396442599,-0.05791180163704279,0.5651775542146227
10,Bahamas,9.32929374849307,0.9531107852304287,3.0444686126314946,-0.24745837782175317,0.3256210127118584,0.18457178786938158
11,Bahrain,0.34403281587708373,0.004565127710999896,0.7047472216116134,-0.0007096713833295977,-0.1155647890120668,0.8213154119006227
12,Bangladesh,-0.7078058410854707,0.6116039247726814,-0.852671219173119,-0.0002668936171359378,0.48984064832808283,0.004414673925406651
13,Barbados,0.020619658236458543,-0.02011732477230251,-0.04691393679110752,-0.0008789996168169678,0.2899845309734954,0.014706090486640752
14,Belarus,0.07456711810565135,0.8981694354608453,4.468464089024547,0.017208274646552182,0.6416273652741366,0.000117924263491419
15,Belgium,-0.4360997667443879,-0.03971772296111676,-0.6344764057868931,0.0003547851436777073,0.30662344727089763,0.04089455813891505
16,Belgium-Luxembourg,0.7695880925248916,-0.018228180780376215,0.7149281120250316,0.0006933163439687924,0.7216566282836476,1.3898417001634403e-09
17,Belize,-0.06431069726125051,-0.33188514589949863,0.6299053135446965,0.04446008915659049,-0.18981575318908583,0.9333909132417334
18,Benin,4.556575672555093,-0.1818047796855994,3.699036337332672,-0.0003546188598730989,0.3666725771458029,0.19242146237519295
19,Bhutan,0.9368449058079599,-0.08135449155272483,1.9156897012763512,0.0016191368476984101,-0.1519853487268219,0.755406861649138
20,Bolivia (Plurinational State of),1.5082344759216986,4.148323120010561,0.9982720021662992,-0.026705515653873607,0.22422744572274256,0.013961348716227714
21,Bosnia and Herzegovina,0.16565073767181088,0.16889294796228904,2.402870025773708,0.004790357093565246,0.332634473929762,0.0527892481187025
22,Botswana,2.6103418638225016,0.16492297694057484,-0.44176293730112487,-0.005826947856991006,0.017818055434242863,0.3672602187805132
23,Brazil,5.401562156956901,-0.5847825548464304,1.1823657128873393,0.00022022502234388534,0.5310722175835035,2.734927290608473e-08
24,Brunei Darussalam,-0.17195616948532014,0.47136078262531805,0.810764119491298,-0.07486217059520292,0.1935613079321501,0.0033694434971422863
25,Bulgaria,-1.8354216238615264,0.003900763457021303,2.958291053246936,-8.51030539172759e-05,-0.013112199282136805,0.5010158394013142
26,Burkina Faso,2.514850097302941,1.604451834158898,-6.188707260292352,-0.0031958390270763488,0.0054371956540889554,0.4429253360534947
27,Burundi,1.2416231021929307,0.9694671454908592,-3.800566980047006,-0.003461966527011061,0.14583402592196393,0.3075592721953862
28,Cabo Verde,0.27922349619416625,-0.9782214865113446,-0.6784796744427257,0.1460277244670805,0.0007371374593845292,0.4547172715886613
29,Cambodia,-0.3946601979993213,5.394585903238263,1.555283142126129,-0.024325335669940367,0.15218094513127,0.12194008190955787
30,Cameroon,0.7692667369425792,-0.18049023244096224,-0.8866786250176961,0.0002902538377285429,0.1677047689504656,0.1129753569978527
31,Canada,0.3317828884154157,0.14821823286508745,0.0310769281131587,-0.0004422590935094521,0.00038164520070582686,0.41279375136340113
32,Chad,-3.418860648603887,-0.004062686753707659,-3.287249732675617,0.0008192453096636504,,
33,Chile,-2.0776932922442968,-1.6961545359729504,-0.9845563439487985,0.009149401969065258,0.2063094248819357,0.013019829992007573
34,China,0.9984152526626524,-0.032527529532907475,-0.11583766515153737,4.273537953867643e-06,0.3433986859773793,1.948539586536656e-05
35,"China, Hong Kong SAR",0.12701745481849303,-0.06923402805950793,-0.01589241597647192,0.0008902890730321183,0.3890082929047052,3.0676678005967923e-06
36,"China, Macao SAR",0.28220554347710264,0.20094431135990548,-1.6742761153442918,-0.02000788704082507,0.21761925847476382,0.026892573455678814
37,"China, Taiwan Province of",0.31221238253490136,-0.05982502376606059,0.18489151367093523,0.00022693430241162106,0.627402533417308,7.1754862927184155e-12
38,"China, mainland",3.7665965879384213,-0.7041053696036876,1.2355336615925792,6.807996217369202e-05,0.360189303367347,9.905090180764301e-05
39,Colombia,-1.2658842576528995,-0.13192634222111005,0.9026430326564555,0.00021029142877142555,-0.006762421958114606,0.45980733039297095
40,Congo,-0.17576514912588265,-0.12016727849059525,-1.5507927057157873,0.0011173495204186144,-0.0836953272043548,0.5918423065666801
41,Cook Islands,-0.514043069882117,0.005231548470733144,0.7939328147241748,-0.6024682159736665,,
42,Costa Rica,-0.23339380236981355,0.7812540208825709,-2.0359656475114423,-0.012031120862597947,0.10093846956491626,0.06326223898297173
